event-id,visible,timestamp,location-long,location-lat,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
13872701496,true,2017-10-30 19:25:00.000,-89.98568333,35.14453333,"3.465051003:35.20717629","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227989.53597334964,3893153.3331870763,"16N"
13872701497,true,2017-11-03 20:04:00.000,-89.98531667,35.14463333,"4.003755662:14.16069963","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",228023.2838545757,3893163.4250014042,"16N"
13872701498,true,2017-11-06 14:35:00.000,-89.98546667,35.1446,"3.64245795:4.785312139","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",228009.50291035714,3893160.13742501,"16N"
13872701499,true,2017-11-10 16:55:00.000,-89.9855,35.14463333,"0.917220345:15.10205656","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",228006.57647327747,3893163.926580149,"16N"
13872701500,true,2017-11-13 17:17:00.000,-89.98546667,35.14476667,"3.119820616:35.50699935","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",228010.05807858612,3893178.6294650044,"16N"
13872701501,true,2018-03-16 14:07:00.000,-89.9852,35.14453333,"1.767038362:14.35737456","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",228033.5832574778,3893152.0108150397,"16N"
13872701502,true,2018-03-23 16:45:00.000,-89.9853,35.14463333,"2.855448431:38.01577063","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",228024.80303876742,3893163.379394919,"16N"
13872701503,true,2018-03-30 20:09:00.000,-89.98571667,35.14465,"6.45733284:30.95748865","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227986.88625370595,3893166.368951733,"16N"
13872701504,true,2018-04-03 13:53:00.000,-89.98561667,35.14491667,"5.227876844:51.37189788","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227996.88784480607,3893195.6823783712,"16N"
13872701505,true,2018-04-09 14:25:00.000,-89.98615,35.14506667,"22.79121709:25.33998283","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227948.78389568708,3893213.784279198,"16N"
13872701506,true,2018-04-12 18:11:00.000,-89.9859,35.14516667,"1.987114352:21.33695054","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227971.9001320905,3893224.1951545235,"16N"
13872701507,true,2018-04-17 15:16:00.000,-89.9861,35.14506667,"19.20834065:0","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227953.34051383863,3893213.647448836,"16N"
13872701508,true,2018-04-20 14:52:00.000,-89.9861,35.14506667,"19.20834065:18.82466093","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227953.34051383863,3893213.647448836,"16N"
13872701509,true,2018-04-24 15:51:00.000,-89.98625,35.14518333,"23.45112784:14.09008735","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227940.05935347127,3893227.001380077,"16N"
13872701510,true,2018-04-27 20:11:00.000,-89.98613333,35.14526667,"9.409565994:11.50303195","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227950.96941793116,3893235.92866975,"16N"
13872701511,true,2018-04-30 20:59:00.000,-89.98616667,35.14536667,"3.272371969:285.0187283","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",227948.26425023226,3893247.11491457,"16N"
13872701512,true,2018-05-04 14:47:00.000,-89.98473333,35.14308333,"1.941657376:4.786206065","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",228071.2836885021,3892989.8567507965,"16N"
13872701513,true,2018-05-07 15:50:00.000,-89.9847,35.14311667,"4.195238292:NA","radio-transmitter","Agkistrodon contortrix","ID_4241","ID_4241","Spatial ecology of copperhead snakes in an urban park",228074.43222345278,3892993.464657194,"16N"
13872701514,true,2016-06-17 15:39:00.000,-89.98735,35.1511,"2.481825398:33.86897842","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227859.5361316211,3893886.4676504172,"16N"
13872701515,true,2016-06-20 16:27:00.000,-89.98771667,35.15115,"27.99875612:9.297964431","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227826.28978854232,3893893.019141725,"16N"
13872701516,true,2016-06-23 15:16:00.000,-89.98761667,35.15116667,"22.69345007:7.594081515","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227835.4579244015,3893894.594858007,"16N"
13872701517,true,2016-06-28 13:49:00.000,-89.98753333,35.15116667,"18.81032417:10.66788629","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227843.05233012105,3893894.3666606955,"16N"
13872701518,true,2016-07-01 13:32:00.000,-89.98763333,35.15121667,"28.11482077:7.996316475","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227834.10646760138,3893900.187985437,"16N"
13872701519,true,2016-07-05 16:36:00.000,-89.98766667,35.15115,"24.43231816:2.393295284","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227830.84606856923,3893892.882228958,"16N"
13872701520,true,2016-07-12 13:16:00.000,-89.98765,35.15113333,"22.07104697:36.4486905","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227832.309555839,3893890.987043217,"16N"
13872701521,true,2016-07-15 15:58:00.000,-89.98725,35.15113333,"3.100964541:11.50273118","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227868.7598007915,3893889.8918301505,"16N"
13872701522,true,2016-07-18 15:56:00.000,-89.98728333,35.15103333,"6.744798605:9.834321501","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227865.38923364284,3893878.88806629,"16N"
13872701523,true,2016-07-22 15:32:00.000,-89.98718333,35.15106667,"12.14944108:5.751245268","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227874.61294074886,3893882.313361775,"16N"
13872701524,true,2016-07-26 15:25:00.000,-89.98716667,35.15111667,"10.53848165:27.77453977","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227876.29776340345,3893887.8152586417,"16N"
13872701525,true,2016-07-29 20:40:00.000,-89.98735,35.15091667,"10.8657056:19.95425424","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227858.92498732015,3893866.1271557505,"16N"
13872701526,true,2016-08-02 13:56:00.000,-89.98718333,35.15103333,"14.2043854:32.33955799","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227874.50180546154,3893878.614283279,"16N"
13872701527,true,2016-08-05 13:21:00.000,-89.98726667,35.15131667,"11.79617849:16.71091379","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227867.85190076364,3893910.2790743937,"16N"
13872701528,true,2016-08-12 15:18:00.000,-89.98728333,35.15116667,"1.423774514:14.87004974","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227865.83372359799,3893893.682161818,"16N"
13872701529,true,2016-08-16 14:03:00.000,-89.98726667,35.1513,"10.22191326:4.785151467","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227867.79633120785,3893908.4295350397,"16N"
13872701530,true,2016-08-19 13:35:00.000,-89.9873,35.15126667,"8.835987753:18.80799483","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227864.64801396732,3893904.822819522,"16N"
13872701531,true,2016-08-23 13:40:00.000,-89.98746667,35.15136667,"27.54004247:4.786007263","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227849.79350644525,3893916.3741757884,"16N"
13872701532,true,2016-08-26 13:30:00.000,-89.9875,35.15133333,"27.9279112:7.178442333","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227846.6451505248,3893912.766356713,"16N"
13872701533,true,2016-08-30 13:50:00.000,-89.98755,35.15138333,"34.73964685:1.84835107","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227842.25557238224,3893918.450771212,"16N"
13872701534,true,2016-09-02 13:39:00.000,-89.98755,35.15136667,"33.74327213:7.815143278","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227842.20003078744,3893916.602341184,"16N"
13872701535,true,2016-09-06 15:46:00.000,-89.98746667,35.15135,"26.40107866:3.555889604","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227849.7379330896,3893914.52463631,"16N"
13872701536,true,2016-09-09 16:09:00.000,-89.9875,35.15136667,"29.94444773:1.84835107","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227846.7562984564,3893916.4654357047,"16N"
13872701537,true,2016-09-12 21:18:00.000,-89.9875,35.15138333,"31.06291435:23.57999959","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227846.81183911907,3893918.3138657045,"16N"
13872701538,true,2016-09-16 15:58:00.000,-89.98731667,35.15153333,"35.12948953:40.67925596","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227864.01788239402,3893934.454433857,"16N"
13872701539,true,2016-09-20 15:27:00.000,-89.98731667,35.15116667,"4.012369283:22.39609465","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227862.79559706553,3893893.7734432686,"16N"
13872701540,true,2016-09-23 14:34:00.000,-89.98728333,35.15136667,"17.31669861:11.96502969","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227866.50042796327,3893915.8721960518,"16N"
13872701541,true,2016-09-27 15:06:00.000,-89.98736667,35.15128333,"14.68695485:5.86785006","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227858.62821759633,3893906.8537872173,"16N"
13872701542,true,2016-10-04 15:01:00.000,-89.98741667,35.15125,"16.617343:20.43520771","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227853.9608341955,3893903.29271707,"16N"
13872701543,true,2016-10-07 13:41:00.000,-89.98761667,35.15116667,"22.69345007:3.698921083","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227835.4579244015,3893894.594858007,"16N"
13872701544,true,2016-10-12 16:25:00.000,-89.98761667,35.15113333,"19.86878785:0","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227835.34677267104,3893890.895778973,"16N"
13872701545,true,2016-10-15 16:11:00.000,-89.98761667,35.15113333,"19.86878785:35.50562863","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227835.34677267104,3893890.895778973,"16N"
13872701546,true,2016-10-18 16:23:00.000,-89.98735,35.15136667,"20.49241961:0","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227860.42510104278,3893916.054733053,"16N"
13872701547,true,2016-10-21 14:26:00.000,-89.98735,35.15136667,"20.49241961:5.547272117","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227860.42510104278,3893916.054733053,"16N"
13872701548,true,2016-10-25 14:50:00.000,-89.98735,35.15141667,"25.25612028:17.10990218","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227860.59178138315,3893921.602241809,"16N"
13872701549,true,2016-10-28 15:31:00.000,-89.98716667,35.15138333,"15.86441388:22.35271159","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227877.1866451549,3893917.4012301615,"16N"
13872701550,true,2016-11-01 16:35:00.000,-89.98696667,35.15126667,"1.722262529:22.5109279","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227895.0228616413,3893903.910246579,"16N"
13872701551,true,2016-11-05 19:37:00.000,-89.9872,35.15133333,"10.70223327:8.446181928","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227873.9827662566,3893911.94497243,"16N"
13872701552,true,2016-11-09 16:25:00.000,-89.98728333,35.15136667,"17.31669861:NA","radio-transmitter","Agkistrodon contortrix","ID_4247","ID_4247","Spatial ecology of copperhead snakes in an urban park",227866.50042796327,3893915.8721960518,"16N"
13872701553,true,2017-05-29 16:49:00.000,-89.98745,35.14445,"25.30618608:5.751520367","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227828.25633441657,3893148.923083055,"16N"
13872701554,true,2017-06-01 16:06:00.000,-89.98746667,35.1445,"21.63829334:61.62919994","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227826.90380394913,3893154.5162267056,"16N"
13872701555,true,2017-06-07 20:40:00.000,-89.9878,35.14498333,"9.507596033:78.85310094","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227798.13763655152,3893209.054388193,"16N"
13872701556,true,2017-06-12 15:03:00.000,-89.98745,35.14433333,"36.29520249:73.73524351","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227827.86745726835,3893135.978536638,"16N"
13872701557,true,2017-06-15 15:43:00.000,-89.98675,35.144,"18.2260248:65.84852885","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227890.5499374644,3893097.079319133,"16N"
13872701558,true,2017-06-26 14:54:00.000,-89.98688333,35.14341667,"21.80300025:112.7165458","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227876.45518163143,3893032.72377442,"16N"
13872701559,true,2017-06-29 15:48:00.000,-89.98741667,35.14433333,"34.66731169:127.4257365","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227830.9049275,3893135.887286283,"16N"
13872701560,true,2017-07-04 17:44:00.000,-89.98685,35.14328333,"14.65772145:44.67159799","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227879.0483460013,3893017.8384627323,"16N"
13872701561,true,2017-07-06 15:28:00.000,-89.987,35.1429,"15.6454518:103.6489481","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227864.10073167615,3892975.7185714147,"16N"
13872701562,true,2017-07-10 14:34:00.000,-89.98705,35.14383333,"43.35508358:52.64668017","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227862.65441114374,3893079.408456674,"16N"
13872701563,true,2017-07-13 14:39:00.000,-89.98686667,35.14338333,"20.26849514:42.63822751","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227877.86237560573,3893028.979097277,"16N"
13872701564,true,2017-07-17 13:53:00.000,-89.98683333,35.14376667,"22.43786443:23.987561","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227882.17822650925,3893071.419431802,"16N"
13872701565,true,2017-07-20 14:34:00.000,-89.98673333,35.14356667,"11.21655967:52.56873676","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227890.62515500817,3893048.9557048823,"16N"
13872701566,true,2017-07-24 20:15:00.000,-89.98696667,35.144,"37.89447534:76.35812427","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227870.80402532942,3893097.6723979204,"16N"
13872701567,true,2017-07-31 14:40:00.000,-89.98686667,35.14331667,"17.32018139:70.80175449","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227877.6402379307,3893021.583166871,"16N"
13872701568,true,2017-08-03 14:31:00.000,-89.98706667,35.14393333,"47.75371849:47.45083252","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227861.46847785095,3893090.5490960185,"16N"
13872701569,true,2017-08-07 14:59:00.000,-89.98671667,35.14361667,"10.17423521:60.07519391","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227892.3100609458,3893054.4576071366,"16N"
13872701570,true,2017-08-10 14:23:00.000,-89.98708333,35.14406667,"42.73676007:86.24689411","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227860.39457262732,3893105.3887837525,"16N"
13872701571,true,2017-08-14 14:42:00.000,-89.98671667,35.14335,"6.595508444:14.75228284","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227891.4214520728,3893024.8705579066,"16N"
13872701572,true,2017-08-17 14:02:00.000,-89.98686667,35.1433,"16.6365307:9.404976107","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227877.58468690765,3893019.7336295294,"16N"
13872701573,true,2017-08-22 17:59:00.000,-89.98678333,35.14335,"12.4378464:15.00762299","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227885.3464395575,3893025.0530145103,"16N"
13872701574,true,2017-08-24 15:50:00.000,-89.98686667,35.14323333,"14.2797747:59.82321663","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227877.3625163699,3893012.3365896964,"16N"
13872701575,true,2017-08-28 14:47:00.000,-89.98645,35.14365,"13.64536258:40.33415014","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227916.72381831706,3893057.4257018645,"16N"
13872701576,true,2017-09-05 20:34:00.000,-89.9867,35.14395,"14.40709631:24.68070036","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227894.94000293827,3893091.3949603415,"16N"
13872701577,true,2017-09-07 17:46:00.000,-89.9869,35.1438,"29.1946904:25.34030584","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227876.21340478706,3893075.299889311,"16N"
13872701578,true,2017-09-11 14:56:00.000,-89.98665,35.1439,"9.66051245:43.97741783","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227899.3300741444,3893085.710604055,"16N"
13872701579,true,2017-09-14 18:36:00.000,-89.98646667,35.14353333,"13.28004349:38.83091734","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227914.81587420037,3893044.526784165,"16N"
13872701580,true,2017-09-18 15:08:00.000,-89.98646667,35.14388333,"7.128554158:56.18917245","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227915.9820674134,3893083.3592989272,"16N"
13872701581,true,2017-09-21 19:49:00.000,-89.98706667,35.144,"46.98975632:51.67014509","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227861.69066718098,3893097.9461369305,"16N"
13872701582,true,2017-09-25 15:07:00.000,-89.98661667,35.14371667,"2.165834031:15.8292621","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227901.75667549158,3893065.2789062783,"16N"
13872701583,true,2017-09-28 17:53:00.000,-89.98651667,35.14383333,"3.138662645:28.10814743","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227911.25878010102,3893077.9486418143,"16N"
13872701584,true,2017-10-02 15:16:00.000,-89.98656667,35.14358333,"3.750048903:11.09454785","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227905.86906925117,3893050.347977808,"16N"
13872701585,true,2017-10-05 18:39:00.000,-89.98656667,35.14368333,"2.719480133:62.39221805","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227906.20227787702,3893061.4429822685,"16N"
13872701586,true,2017-10-09 14:00:00.000,-89.98621667,35.1432,"0.88716531:59.00914715","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227936.4888489322,3893006.8596225274,"16N"
13872701587,true,2017-10-13 19:05:00.000,-89.98681667,35.1434,"15.72620437:35.12912034","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227882.47463913442,3893030.691774201,"16N"
13872701588,true,2017-10-17 15:05:00.000,-89.98643333,35.14343333,"18.41200268:33.46503398","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227917.521092219,3893033.3405336705,"16N"
13872701589,true,2017-10-20 14:16:00.000,-89.98606667,35.14345,"21.33294583:16.62814425","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227950.9918920353,3893034.186644573,"16N"
13872701590,true,2017-10-23 17:28:00.000,-89.98598333,35.14331667,"4.666674062:23.08078426","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227958.14283639012,3893019.1656216625,"16N"
13872701591,true,2017-10-26 20:07:00.000,-89.98623333,35.14335,"17.29893689:12.95203844","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227935.4703014627,3893023.547719128,"16N"
13872701592,true,2017-10-30 19:11:00.000,-89.98635,35.14341667,"26.20866248:3.556146482","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227925.0597966967,3893031.2640488595,"16N"
13872701593,true,2017-11-03 20:25:00.000,-89.98631667,35.1434,"24.83965715:1.519145317","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227928.04175917455,3893029.3232961916,"16N"
13872701594,true,2017-11-06 14:54:00.000,-89.9863,35.1434,"24.39598003:48.63779652","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227929.56096683437,3893029.2776750927,"16N"
13872701595,true,2017-11-10 16:42:00.000,-89.98683333,35.14341667,"17.25164831:53.15913942","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227881.01189311396,3893032.5869131894,"16N"
13872701596,true,2017-11-13 17:29:00.000,-89.98625,35.14341667,"24.83982412:42.03789308","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227934.17321808933,3893030.9903777055,"16N"
13872701597,true,2018-03-16 13:54:00.000,-89.9867,35.1435,"6.971492909:5.868191902","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227893.44049357309,3893041.4674376664,"16N"
13872701598,true,2018-03-23 16:59:00.000,-89.98675,35.14353333,"12.40530824:57.6951809","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227888.99485188897,3893045.302258056,"16N"
13872701599,true,2018-03-30 19:49:00.000,-89.9864,35.14396667,"12.91829609:49.87671124","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227922.33563344495,3893092.423409701,"16N"
13872701600,true,2018-04-03 14:30:00.000,-89.98671667,35.1436,"10.01053123:2.392807771","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227892.25451230508,3893052.608069812,"16N"
13872701601,true,2018-04-09 13:36:00.000,-89.98673333,35.14361667,"11.67454764:40.33420389","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227890.79176847095,3893054.5032073716,"16N"
13872701602,true,2018-04-12 19:02:00.000,-89.98648333,35.14331667,"14.69963036:34.949678","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227912.57567442715,3893020.5339450845,"16N"
13872701603,true,2018-04-17 14:43:00.000,-89.98671667,35.14356667,"9.705152974:36.40360925","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227892.14344841504,3893048.9101046766,"16N"
13872701604,true,2018-04-20 15:39:00.000,-89.98701667,35.14378333,"39.22176772:14.75220665","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227865.52526943176,3893073.7697160235,"16N"
13872701605,true,2018-04-24 15:20:00.000,-89.98686667,35.14383333,"27.60142863:35.16482432","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227879.36196452106,3893078.906621821,"16N"
13872701606,true,2018-04-27 21:08:00.000,-89.98685,35.14351667,"20.57489893:26.59032874","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227879.82592445263,3893043.7275476754,"16N"
13872701607,true,2018-04-30 20:26:00.000,-89.98678333,35.14375,"17.64874287:23.45256885","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227886.6793682503,3893069.433034874,"16N"
13872701608,true,2018-05-04 15:18:00.000,-89.9867,35.14355,"8.039971708:1.849461132","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227893.6071048947,3893047.0149400514,"16N"
13872701609,true,2018-05-07 15:29:00.000,-89.9867,35.14356667,"8.192967896:8.446356261","radio-transmitter","Agkistrodon contortrix","ID_4248","ID_4248","Spatial ecology of copperhead snakes in an urban park",227893.66265315528,3893048.8644773546,"16N"
